processed_tweet,class
rt   hope you got what you wanted bitch ,1
rt   i don t get why people bitch about an unfollow when you never talked to them,1
rt   dumb bitches,1
rt    yea that hoe was rocking friday and last night,1
rt   on twitter you ho s can jus take a pic with your ass out and be somebody  smh   ,1
rt   yes i m judging you by the way you dress  bitch ,1
dez is caked up with some bitch or something cause hes not playing like dez bryant,1
rt      girls that fuck back  gt  gt  gt                       your last one was trash so here,1
   need these sox  fuck yeah  i love a kinky scally lad w  rank sox and sneaks,1
you girls be    talking about  i hate sleeping alone     well bitch you better buy a damn teddy bear ,1
too many grown man out here worryin  about the friendzone    yall got priorities fucked my nig,1
i thought that bitch was trynna line me         ,1
rt            i need me a bitch that can dance  lmfao this is ode,1
i m about to jog higher this stupid bitch ass hoe  saab   ,1
          mondays are a whole lot better when you re driving a vehicle    that white pussy uhhh get ya ,1
 stop being a pussy  son  and shove that needle into your own heart    afterearth,1
rt      its simple  dont be a hoe dont worry about being exposed            fight me,1
         can t a bitch living say i brought her michael kors        we need more guys like you          ,1
rt   nothing i hate more than a sneaky bitch,1
rt   all bitches cheat  you just gotta acknowledge its gonna happens so when it does it       ll hurt less ,1
oh no she didnt                    watch yo mouth bitch    one bitch and two dogs ,1
 they made up endearing names for us like nigger spook  amp  monkey,1
these nigs is haters man  and i ve made myself so easy to luv,1
i want all my hoes back,1
rt   valentines day is just an extra christmas for bitches blood,1
rt   hannah is retarded don t listen to her ,1
                                      nigga doing the duggy on dem dead hoes lol,1
  savages  day is like coloreds dat wrap day hoes like mummies,1
got the vector job  bitch ,1
rt   unloyal girls turn good guys into assholes  and unloyal guys turn good women into bitches ,1
rt   bitch you guessed it ,1
rt                                hoes on gish road be lookin like   talkin bout    dolla sucky sucky                 ,1
rt   females say  have a seat faggot   amp  they feel like they put a bullet in yo head,1
 bitch im     and i didnt follow you    hahaha,1
  well looks like i ll be buying you two a big bitch box of busch na          ,1
rt   yeah i checked my connection  i have fucking wifi  did you check if you were being a lil bitch nigga  ,1
i don t fuck with these niggas cause they shady i don t fuck with these bitches all they want is to have my baby,1
it s october babe  you don t have to be a hoe anymore ,1
be mean or rude to my little sister again and i ll kick your ass  it applies to all of you little snooty bitches  k thanks ,1
your bitch always said she wanna fuck a real nigga,1
he hit me with   if i tell you who i m fucking you can t say shit bitch  but her head game on point    rns,1
darf retarded lol,1
there s like   injuries a game in football   shit trash lol,1
give that hoe an oscar she stay acting crazyy  ,1
nah we still up  rt   all the flat booty bitches asleep yet or nah ,1
lightskins and spanish girls be acting like breaking niggas hearts is a necessity  stop being cruel bitch,1
 cause of the loads of pussy you get right,1
y all really risk ur lives weaving in  amp  out of traffic traveling thru two counties for some pussy ,1
rt   ugly bitch prolly so cockeyed she lookin at the dick and balls up close at the same time while suckin at the same time,1
 bitch what but i pull more hoes the u dream of,1
i know bitches who sell pussy for     s,1
  pussy,1
don t concern yourself wit my mingling with other bitches ,1
he doesnt like you  ya stupid bitch  he likes ur vag  idiot haha   goingtogethurtagain,1
fat white bitch an a skinny po  black nigga      yeah im in metairie fa sho    ,1
i say smash the panomera i buy a new one hoe,1
low info people are pissed   oh no   dumb fucks  race baiting bitches,1
        right rt   idk which one was selling pussy for     but that       s way too high for them ,1
omg bruh said this bitch look like a female jb smoove lmao ,1
my neck  my back  lick my pussy and my crack ,1
 before i went off to college i wanted to get a ukulele but quickly realised i d be a bigger fag than the guitar kid in the quad ,1
rt   im scared of her   her pussy too good   lol,1
shut up bitch swallow,1
i swear a nicca sleep but im up    tired as fuk ,1
rt   ima bitch him out lol ,1
rt   don t sweat these hoes they come wit the money          ,1
i don t give a fuck about yo gal yo wifey or yo boo came here by myself bitch i m tryna bone,1
bad bitches from oakland  she could beeee a model,1
                   rt   rt   a piece of pussy ,1
 do you mean you were too distracted by being a bitch      ,1
this stank bitch steady calling   i wonder how she get my number ,1
i bet u john elway gets way more pussy than john dorsey ,1
rt   i spray clorox on the seat after bitches use it i ain t had that much trust in females since sam rothstein met ginger,1
if you go to the barber shop on friday you have to your charger and some snacks in that bitch          ,1
but i can t buy tomorrow  that s why i go hard hoe ,1
breezy gotta sleep this hoe,1
   ya nigs out there still saying y all don t eat butt    with a straight face ,1
rt   beautiful wall color              i don t love these bitches and you shouldn t either           ,1
   lads being lads   fuck yeah  i love scally lad action  hot trainers too ,1
rt     fag,1
rt   every girl sucks dick  don t let that bitch fool you ,1
rt   we always bitch about the opposite sex when we re equally just as scandalous  not all  but a large sum  hypocrisy at it       ,1
it opened up with some clouds parting and with silk      gt can we get a room on the southside of the ghetto ,1
 home fag  didn t feel like puttin up with your shit today,1
this foo came to the club wit his bitch on a leash                                                                                                                                                                                                                                   ,1
if a bitch don t like me  sumthin wrong wit da bitch,1
 never happen  too much republican redneck oil money  sad butt true   corruptamerica,1
i wasn t born lastnight   i know theses hoes ain t right          ,1
 fuck you bitch,1
 speaking about me all the time tryna make me look bad like you wasn t just eating my pussy  ,1
i don t glorify dis shit but bitch i am what i am and it is what it is ,1
    i m so sure bitch  frfr tf,1
  terrance you wanna be one of my  hoes                  ,1
rt   i hate messy females that live for mess    like go sit down somewhere   go get classy hoe                            ,1
fuck a hot head pussy i gt a cold heart,1
  we need to grow mullets together so we can get all the bitches and  can hate on us,1
rt   allergic to   bullshit fuck boys basic bitches,1
i d go to jamaica n attend those wild dancehall events  to jus five star frog splash a bitch off a tree n get on  wshh,1
rt   i m all cock and pussy like in my tweets  and all penis and vagina like in dms          ,1
niggas cheat on they bitch and don t expect no pay back whatsoever  yall just as naive as these bitches ,1
 safe bruv welcum to twitter my niggur,1
 oh  you cute  you fancy bitch ,1
rt   what does the fox say bitch ,1
